OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength
168,1407 S State St,432013455011 & 432013455012,16,2,184,Hessel Park Centre,Hessel Park Centre,,Complex,,,,,,,,Yes,6829.63383165293,340.832991196876
169,311 Birch St,432013455014,12,2,185,311 Birch St,Birch Street Apartments,AI09-0104,Complex,,2009/09/17 05:00:00+00,,,,,,Yes,4438.08995041346,285.877716047459
170,305 W Birch St,432013455005 & 432013455014,20,2,186,305 W Birch St,Birch Street Apartments,,Complex,,,,,,,,Yes,7953.09002580723,507.485058231099
171,1101 S Mattis Ave,442015432022,7,1,187,1101 S Mattis Ave,Colonial South Apartments,AI08-0125,Complex,,2008/04/21 05:00:00+00,,,,,,Yes,2466.25932090378,199.07524992504
172,1101 A S Mattis Ave,442015432012,14, 1,188,1101 A S Mattis Ave,Colonial South Apartments,AI08-0124,Complex,,2008/04/21 05:00:00+00,,,,,,,3894.096404618,262.176413338684
173,1011 S Mattis Ave,442015429006,8, 1,189,1011 S Mattis Ave,Colonial Village Apartments,AI08-0126,Complex,,2008/04/21 05:00:00+00,,,,,,Yes,5435.80555902686,403.665471436307
174,1009 S Mattis Ave,442015429006,6, 1,190,1009 S Mattis Ave,Colonial Village Apartments,AI08-0126,Complex,,2008/04/21 05:00:00+00,,,,,,Yes,3826.71384071326,311.088678170819
175,1007 S Mattis Ave,442015429006,8, 1,191,1007 S Mattis Ave,Colonial Village Apartments,AI08-0126,Complex,,2008/04/21 05:00:00+00,,,,,,Yes,5147.4212379911,399.131940970294
176,1005 S Mattis Ave,442015429006,8, 1,192,1005 S Mattis Ave,Colonial Village Apartments,AI08-0126,Complex,,2008/04/21 05:00:00+00,,,,,,Yes,5438.83951510129,403.806754069737
177,1003 S Mattis Ave,442015429006,9, 1,193,1003 S Mattis Ave,Colonial Village Apartments,AI08-0126,Complex,,2008/04/21 05:00:00+00,,,,,,Yes,6086.50598353486,442.458716935356
178,1806 William St,442015279015,8,2,194,1806 William St,Continental Plaza Apartments,AI08-0170,Complex,,2008/08/04 05:00:00+00,,,,,,Yes,2078.55597643529,188.006882101016
179,3824 Balmoral Dr,442016179905,6,2,195,3824 Balmoral Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1470.17205868125,176.968775807872
180,3848 Balmoral Dr,442016179173 & 442016179171 & 442016179169 +3more,6,2,196,3848 Balmoral Dr,Cobblefield Point Condos,,Complex,,,,,,,,,1415.36245049166,176.692345591776
181,3836 Balmoral Dr,442016179910,6,2,197,3836 Balmoral Dr,Cobblefield Point Condos,,Complex,,,,,,,,,1714.62791800467,185.980022041905
182,3812 Balmoral Dr,442016179146 & 442016179148 & 442016179144 +3more,6,2,198,3812 Balmoral Dr,Cobblefield Point Condos,,Complex,,,,,,,,,1697.76067101353,185.520317849701
183,1804 William St,442015279021,12,2,199,1804 William St,Continental Plaza Apartments,,Complex,,,,,,,,Yes,4051.68862815167,320.225745038034
184,909 S Mattis Ave,442015279021,12,2,200,909 S Mattis Ave,Continental Plaza Apartments,,Complex,,,,,,,,Yes,4456.79989706467,346.041527982983
185,3739 Thornhill Dr,442016179903,10,2,201,3739 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1278.38760937418,199.103078781417
186,3755 Thornhill Dr,442016179903,10,2,202,3755 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1314.48602601748,189.70028156634
187,3708 Thornhill Dr,442016179907,14,2,203,3708 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1306.94662312757,178.821425134045
188,3622 Thornhill Dr,442016179911,14,2,204,3622 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,804.648474979345,141.361794359325
189,907 S Mattis Ave,442015279020 & 442015279021,12,2,205,907 S Mattis Ave,Continental Plaza Apartments,,Complex,,,,,,,,Yes,3970.75099174602,318.322941567768
190,4001 Crowwood Dr,442016157022,8,2,207,4001 Crowwood Dr,Crowwood Point,,Complex,,,,,,,,Yes,6179.45930166431,498.617473231924
191,3848 Thornhill Dr,442016179900,10,2,208,3848 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1388.68616932002,182.482956559048
192,903 S Mattis Ave,442015279020,12,2,209,903 S Mattis Ave,Continental Plaza Apartments,AI08-0165,Complex,,2008/07/25 05:00:00+00,,,,,,Yes,4493.81865601311,347.296415757146
193,717 S Randolph St,432013252045,14,3,210,717 S Randolph St,The Courtyard on Randolph,AI06-0046,Complex,,2009/08/05 05:00:00+00,,,,,,,5444.52684289502,401.811208931385
194,3630 Thornhill Dr,442016179909,10,2,211,3630 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1050.14670059823,174.332216107497
195,3822 Thornhill Dr,442016179902,10,2,212,3822 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1163.59848339039,180.360732405465
196,3776 Thornhill Dr,442016179904,10,2,213,3776 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1126.79759889509,165.68350934143
197,715 S Randolph St,432013252045,9,3,214,715 S Randolph St,The Courtyard on Randolph,AI06-0046,Complex,,2009/08/05 05:00:00+00,,,,,,,3623.34624799613,301.851488559836
198,811 S Mattis Ave,442015279020,12,2,215,811 S Mattis Ave,Continental Plaza Apartments,AI08-0165,Complex,,2008/07/25 05:00:00+00,,,,,,Yes,4443.28536494795,345.57404229982
199,713 S Randolph St,432013252045,21,3,218,The Courtyard On Randolph,The Courtyard on Randolph,AI06-0046,Complex,,2009/08/05 05:00:00+00,,,,,,Yes,8694.5997628959,614.219689389246
200,3732 Thornhill Dr,442016179906,14,2,220,3732 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1034.27440888802,161.51598493309
201,3782 Thornhill Dr,442016179901,10,2,221,3782 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1140.39201252391,165.068222148853
202,3802 Thornhill Dr,442016179901,10,2,222,3802 Thornhill Dr,Cobblefield Point Condos,,Complex,,,,,,,,Yes,1093.27450581467,174.155596025341
203,3901 Montrose Dr,442016157021,8,2,223,3901 Montrose Dr,Crowwood Point,,Complex,,,,,,,,Yes,6006.48066814658,477.008077675748
204,4001 Montrose Dr,442016157021,8,2,224,4001 Montrose Dr,Crowwood Point,,Complex,,,,,,,,Yes,6103.53632981091,498.101895694215
205,800 B S Mattis Ave,432014151023,12,2,225,Stoneleigh Court Apartments,Stoneleigh Court Apartments,AI08-0203,Complex,,,,,,,,Yes,5063.30574078493,330.061999769675
206,800 D S Mattis Ave,432014151023,18,2,226,800 D S Mattis Ave,Stoneleigh Court Apartments,AI08-0203,Complex,,,,,,,,Yes,6873.86195980935,418.652348902653
207,807 S Mattis Ave,442015279019,12,2,227,807 S Mattis Ave,Continental Plaza Apartments,AI08-0162,Complex,,,,,,,,Yes,3997.12970946417,319.146691052396
208,800 A S Mattis Ave,432014151023,12,2,228,800 A S Mattis Ave,Stoneleigh Court Apartments,AI08-0203,Complex,,,,,,,,Yes,3459.78437237575,251.014490208695
209,803 S Mattis Ave,442015279019,12,2,229,803 S Mattis Ave,Continental Plaza Apartments,AI08-0162,Complex,,,,,,,,Yes,4496.44504470824,347.605760262239
210,751 S Mattis Ave,442015279022,7,2,230,751 S Mattis Ave,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,791.053265039611,115.375251926679
211,737 S Mattis Ave,442015279022,8,2,231,737 S Mattis Ave,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,753.541018508698,112.962091234604
212,801 Hollycrest,442015276019,4,2,232,801 Hollycrest,,AI06-0022,Building,,2006/05/08 05:00:00+00,,,,,,,1767.5321431526,170.453121667961
213,3902 Montrose Dr,442016157021,8,2,233,3902 Montrose Dr,Crowwood Point,,Complex,,,,,,,,Yes,6026.56298038465,495.015075959994
214,4002 Montrose Dr,442016157021,8,2,234,4002 Montrose Dr,Crowwood Point,,Complex,,,,,,,,Yes,6002.98936842607,494.351243080563
215,705 Hollycrest,442015276018,4,2,235,705 Hollycrest,,AI06-0136,Building,,2006/11/30 06:00:00+00,,,,,,,1935.36575974685,177.40623935767
216,703 S Mattis Ave,442015279022,12,2,236,703 S Mattis Ave,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,946.080377606293,123.865738599561
217,1711 W John St,432014151002,9,2,237,1711 W John St,Tanner Apartments,AI08-0083,Complex,,2008/06/20 05:00:00+00,,,,,,Yes,3150.59477673881,286.057141945311
218,1709 W John St,432014151003,8,2,238,1709 W John St,Tanner Apartments,AI08-0082,Complex,,2010/03/05 06:00:00+00,,,,,,Yes,3246.69769298225,240.523195542651
219,1807 W John St,442015279022,4,2,239,1807 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,778.360954719421,114.579622081912
220,703 Hollycrest Dr,442015276035,10,3,240,703 Hollycrest,Woodcrest Apartments,AI07-0061,Complex,,2008/09/15 05:00:00+00,,,,,,Yes,3206.59534743537,246.488875209544
221,1825 W John St,442015279022,2,2,241,1825 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,806.838633408047,115.819396050522
222,1811 W John St,442015279022,8,2,242,1811 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,805.404239420938,116.339943193475
223,1835 W John St,442015279022,4,2,243,1835 W John St,Westbury Park,AI07-0038,Complex,,2007/05/21 05:00:00+00,,,,,,Yes,874.177985229074,120.0839631785
224,701 Hollycrest Dr,442015276035,10,3,244,701 Hollycrest,Woodcrest Apartments,AI07-0061,Complex,,2008/09/15 05:00:00+00,,,,,,Yes,3163.7832163098,245.65505127997
225,2003 W John St,032027204901,10,3,245,2003 W John,Woodcrest Apartments,,Complex,,,,,,,,Yes,3107.58309632138,247.838999910905
226,702 Crescent Dr,032027204901,10,3,246,702 Crescent,Woodcrest Apartments,,Complex,,,,,,,,Yes,3114.46396037038,245.180431285963
227,2328 W John St,442015201028,4,3,247,2328 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2244.62947252201,190.321642258685
228,2330 W John St,442015201028,4,3,248,2330 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2292.57186890612,192.100183533391
229,2332 W John St,442015201028,4,3,249,2332 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2261.21783583653,190.832763937183
230,2326 W John St,442015201028,4,3,250,2326 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2241.73192876849,190.148123248271
231,2334 W John St,442015201028,4,3,251,2334 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2224.7662608492,189.465729801646
232,2302 W John St,442015201028,23,3,252,2302 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,17507.3861907305,593.789532445034
233,601 Mitchell Ct,442015105013,6,2,253,601 Mitchell Ct,,AI08-0090,Building,,,,,,,,Yes,1856.95598346949,174.929146664424
234,507 A W Green St,432013133016,6,3,254,507 A W Green St,,AI09-0005,Building,,2009/02/10 06:00:00+00,,,,,,,2390.32038176808,197.361799316781
235,611 Crescent Dr,442015226037,21,3,255,611 Crescent Dr,Round Barn Apartments,AI08-0011,Complex,,2008/02/11 06:00:00+00,,,,,,Yes,8469.3057621532,532.560052351948
236,509 W Green St,432013133016,12,3,256,509 W Green St,,AI09-0005,Building,,2009/02/10 06:00:00+00,,,,,,Yes,3527.34578095058,246.324612809224
237,507 W Green St,432013133016,12,3,257,507 W Green St,,AI09-0005,Building,,2009/02/10 06:00:00+00,,,,,,,3598.05934739469,247.348621777051
238,2312 W John St,442015201028,4,3,258,2312 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2233.83377242248,189.832424768808
239,2316 W John St,442015201028,4,3,259,2316 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2264.72962721571,191.094100014738
240,2322 W John St,442015201028,4,3,260,2322 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2227.38179811291,189.745929222336
241,511 Mitchell Ct,442015105012,7,2,261,511 Mitchell Ct,,AI08-0089,Building,,,,,,,,Yes,2040.2740108084,194.80233952659
242,2310 W John St,442015201028,4,3,262,2310 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2286.86894577553,191.867525968294
243,2314 W John St,442015201028,4,3,263,2314 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2306.92851358513,192.736894430518
244,2318 W John St,442015201028,4,3,264,2318 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2257.23228053162,190.723839948958
245,2306 W John St,442015201028,4,3,265,2306 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2222.71376356532,189.321029962198
246,2308 W John St,442015201028,4,3,266,2308 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2331.88057228508,193.484741400104
247,2320 W John St,442015201028,4,3,267,2320 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2309.07413349875,192.779003835979
248,2324 W John St,442015201028,4,3,268,2324 W John St,Victoria Point,AI07-0060,Complex,,2008/05/20 05:00:00+00,,,,,,Yes,2236.38285712117,189.832716218894
249,601 Crescent Dr,442015226037,24,3,269,601 Crescent Dr,Round Barn Apartments,AI08-0011,Complex,,2008/02/11 06:00:00+00,,,,,,Yes,6976.9883278687,422.791398643979
250,510 S Mattis Ave,432014102900,3,2,270,510 S Mattis Ave,,,Building,,,,,,,,Yes,2824.62162474024,250.03454735941
251,510 S Mattis Ave,432014102900,3,2,271,510 S Mattis Ave,,,Building,,,,,,,,Yes,3673.49927703015,294.324175640375
252,501 Crescent Dr,442015226037,21,2,272,501 Crescent Dr,Round Barn Apartments,AI08-0011,Complex,,2008/02/11 06:00:00+00,,,,,,Yes,8584.60798576357,536.512445242639
253,510 S Mattis Ave,432014102900,3,2,273,510 S Mattis Ave,,,Building,,,,,,,,Yes,2483.72345464038,211.515123525099
254,508 S Mattis Ave,432014102002,2,2,274,508 S Mattis Ave,,AI06-0183,Building,,2010/08/03 05:00:00+00,,,,,,Yes,3100.78788106461,281.545582800372
255,2549 W Springfield Ave,442015126020,12,2,275,2549 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,4282.36494022521,358.740504717938
256,2551 W Springfield Ave,442015126020,12,2,276,2551 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,4210.00171864639,356.950563546966
257,2553 W Springfield Ave,442015126020,8,2,277,2553 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,2897.81790157135,260.011979662944
258,503 Wildwood Ct,432014102002,18,2,278,503 Wildwood Ct, ,AI06-0183,Building,,2010/08/03 05:00:00+00,,,,,,Yes,11200.6533093378,941.39337680228
259,615 W Healey St,432013129002,8,2,279,615 W Healey St,Healey Street Apts,AI09-0143,Complex,,2010/08/11 05:00:00+00,,,,,,Yes,2404.50399345809,208.771001159694
260,611 W Healey St,432013129004,13,2,280,611 W Healey St,Healey Street Apts,AI08-0148,Complex,,2011/08/09 05:00:00+00,,,,,,Yes,3659.86686280545,286.199168850523
261,502 S Mattis Ave,432014102001,4,2,281,502 S Mattis Ave,Colony Court Apartments,AI07-0065,Complex,,2007/05/04 05:00:00+00,,,,,,Yes,2198.50462952014,199.001402442704
262,609 W Healey St,432013129005,16,2,282,609 W Healey St,Healey Street Apts,AI09-0114,Complex,,,,,,,,Yes,6365.52728829496,453.016436378332
263,502 S Mattis Ave,432014102001,4,2,283,502 S Mattis Ave,Colony Court Apartments,AI07-0065,Complex,,2007/05/04 05:00:00+00,,,,,,Yes,2450.8318138283,206.44494464453
264,607 W Healey St,432013129006,16,2,284,607 W Healey St,Healey Street Apts,AI09-0113,Complex,,,,,,,,Yes,6402.46875212716,456.313300003373
265,613 W Healey St,432013129003,5,2,285,613 W Healey St,Healey Street Apts,AI09-0115,Complex,,2011/08/26 05:00:00+00,,,,,,Yes,2003.035555999,209.706027911965
266,501 Wildwood Ct,432014102001,4,2,286,501 Wildwood Ct,Colony Court Apartments,AI07-0065,Complex,,2007/05/04 05:00:00+00,,,,,,Yes,2185.14669369787,197.562128048523
267,502 S Mattis Ave,432014102001,4,2,287,502 S Mattis Ave,Colony Court Apartments,AI07-0065,Complex,,2007/05/04 05:00:00+00,,,,,,Yes,2345.45210123225,202.866146130853
268,2503 D W Springfield Ave,442015126006,12,3,288,2503 D W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,5025.29476310738,305.306804278104
269,2403 W W Springfield Ave,442015126006,12,3,289,2403 W W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4960.03175042881,303.121183667099
270,2545 W Springfield Ave,442015126020,10,2,290,2545 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,3603.25528946633,308.804061504129
271,2547 W Springfield Ave,442015126020,8,2,291,2547 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,2846.0883382911,257.369300559156
272,1517 W Healey St,432014105003,6,1,292,1517 W Healey St,,AI06-0105,Building,,2006/06/09 05:00:00+00,,,,,,Yes,3443.64176508117,353.30997085473
273,1519 W Healey St,432014105002,6,1,293,1519 W Healey St,,AI06-0106,Building,,2006/06/09 05:00:00+00,,,,,,Yes,3555.3433291012,354.7020053011
274,2503 C W Springfield Ave,442015126006,12,3,295,2503 C W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4914.70245851292,300.627549721605
275,501 Wildwood Ct,432014102001,4,2,296,501 Wildwood Ct,Colony Court Apartments,AI07-0065,Complex,,2007/05/04 05:00:00+00,,,,,,Yes,2243.2732616702,200.134728883258
276,502 S Mattis Ave,432014102001,4,2,297,502 S Mattis Ave,Colony Court Apartments,AI07-0065,Complex,,2007/05/04 05:00:00+00,,,,,,Yes,2263.3471930535,200.701266302794
277,2503 E W Springfield Ave,442015126006,12,3,298,2503 E W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4990.52048777239,303.449023769703
278,2541 W Springfield Ave,442015126020,12,2,299,2541 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,4232.06992566266,358.672769979616
279,2543 W Springfield Ave,442015126020,8,2,300,2543 W Springfield Ave,Barrington Apartments,AI09-0153,Complex,,2007/03/20 05:00:00+00,,,,,,Yes,2845.56073048695,258.392028924707
280,2403 X W Springfield Ave,442015126006,12,3,301,2403 X W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4989.63988055271,302.319550955912
281,2403 T W Springfield Ave,442015126006,12,3,302,2403 T W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4893.63435018394,301.354169462003
282,408 Ginger Bend,442015107004,30,2,303,408 Ginger Bend,Ginger Creek Apartments,AI07-0144,Complex,,,,,,,,Yes,10921.6473781789,630.91086791497
283,2503 F W Springfield Ave,442015126006,12,3,304,2503 F W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4996.26320648138,308.475536174947
284,2503 B W Springfield Ave,442015126006,12,3,305,2503 B W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4862.86178704169,304.313884568999
285,2403 Z W Springfield Ave,442015126006,12,3,306,2403 Z W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,5007.53824737396,307.923639132072
286,410 Ginger Bend,442015107004,30,2,307,410 Ginger Bend,Ginger Creek Apartments,AI07-0144,Complex,,,,,,,,Yes,10174.3584303952,586.871519968377
287,2403 Y W Springfield Ave,442015126006,15,3,308,2403 Y W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,6220.66063015733,402.343649248594
288,404 S Prairie St,432013201002,6,2,309,404 S Prairie St,,AI06-0040,Building,,2006/05/25 05:00:00+00,,,,,,Yes,2755.50628135836,230.953906329131
289,2403 S W Springfield Ave,442015126006,12,3,310,2403 S W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,5008.43214048895,304.073603507786
290,2503 K W Springfield Ave,442015126006,11,3,311,2503 K W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4130.01603425697,284.446675725084
291,404 Ginger Bend,442015107004,2,2,312,404 Ginger Bend,Ginger Creek Apartments,AI07-0144,Complex,,,,,,,,Yes,4730.06832396249,335.267329701654
292,311 W Springfield Ave,432013201001,6,2,314,311 Springfield,,AI06-0037,Building,,2006/04/05 05:00:00+00,,,,,,Yes,2281.93891105402,234.600525808471
293,309 W Springfield Ave,432013201001,4,2,315,309 W Springfield Ave,,AI06-0037,Building,,2006/04/05 05:00:00+00,,,,,,Yes,2012.79047747349,187.648797477319
294,2503 G W Springfield Ave,442015126006,12,3,316,2503 G W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,5001.67225870318,304.547999167811
295,2503 A W Springfield Ave,442015126006,12,3,317,2503 A W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4980.26744503199,303.376983448647
296,2403 R W Springfield Ave,442015126006,12,3,318,2403 R W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,4975.23513177372,304.154289943655
297,402 Ginger Bend,442015107004,20,2,320,402 Ginger Bend,Ginger Creek Apartments,AI07-0144,Complex,,,,,,,,Yes,15589.571953976,1110.83278654615
298,2503 H W Springfield Ave,442015126006,12,3,321,2503 H W Springfield Ave,Stonegate Village,AI07-0163,Complex,,,,,,,,Yes,5088.52700326939,306.790893043039
299,401 Ginger Bend,442015107004,24,2,322,401 Ginger Bend,Ginger Creek Apartments,AI07-0144,Complex,,,,,,,,Yes,19834.9614598727,1454.3448382221
300,2616 W Springfield Ave,412010300010,24,3,323,2616 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,7202.94543655253,432.878458178272
301,309 S State St,422012458018,24,3,325,State Street Apartments,State Street Apartments,AI09-0013,Complex,,,,,,,,Yes,5784.03524788553,438.948306824702
302,2626 W Springfield Ave,412010300010,5,3,326,2626 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 05:00:00+00,,,,,,Yes,658.173077481073,112.877626796421
